2.14,0.02407,0.236127
2.16,0.09265,0.908896
2.18,0.16123,1.581666
2.2,0.22981,2.254436
2.22,0.29839,2.927206
2.24,0.23197,2.275626
2.26,0.16554,1.623947
2.28,0.09912,0.972367
2.3,0.0327,0.320787
2.32,-0.03372,-0.330793
2.34,-0.10014,-0.982373
2.36,-0.16656,-1.633954
2.38,-0.23299,-2.285632
2.4,-0.29941,-2.937212
2.42,-0.00421,-0.0413
2.44,0.29099,2.854612
2.46,0.2238,2.195478
2.48,0.15662,1.536442
2.5,0.08943,0.877308
2.52,0.02224,0.218174
2.54,-0.04495,-0.44096
2.56,0.01834,0.179915
2.58,0.08163,0.80079
2.6,0.14491,1.421567
2.62,0.2082,2.042442
2.64,0.18973,1.861251
2.66,0.17125,1.679963
2.68,0.13759,1.349758
2.7,0.10393,1.019553
2.72,0.07027,0.689349
2.74,0.03661,0.359144
2.76,0.00295,0.02894
2.78,-0.03071,-0.301265
2.8,-0.00561,-0.055034
2.82,0.01948,0.191099
2.84,0.04458,0.43733
2.86,0.06468,0.634511
2.88,0.08478,0.831692
2.9,0.10487,1.028775
2.92,0.05895,0.5783
2.94,0.01303,0.127824
2.96,-0.03289,-0.322651
2.98,-0.07882,-0.773224
3.0,-0.03556,-0.348844
3.02,0.00771,0.075635
3.04,0.05097,0.500016
3.06,0.01013,0.099375
3.08,-0.03071,-0.301265
3.1,-0.07156,-0.702004
3.12,-0.1124,-1.102644
3.14,-0.15324,-1.503284
3.16,-0.11314,-1.109903
3.18,-0.07304,-0.716522
3.2,-0.03294,-0.323141
3.22,0.00715,0.070142
3.24,-0.0635,-0.622935
3.26,-0.13415,-1.316012
3.28,-0.2048,-2.009088
3.3,-0.12482,-1.224484
3.32,-0.04485,-0.439979
3.34,0.03513,0.344625
3.36,0.1151,1.129131
3.38,0.19508,1.913735
3.4,0.12301,1.206728
3.42,0.05094,0.499721
3.44,-0.02113,-0.207285
3.46,-0.0932,-0.914292
3.48,-0.02663,-0.26124
3.5,0.03995,0.39191
3.52,0.10653,1.045059
3.54,0.17311,1.698209
3.56,0.11283,1.106862
3.58,0.05255,0.515516
3.6,-0.00772,-0.075733
3.62,0.01064,0.104378
3.64,0.029,0.28449
3.66,0.04737,0.4647
3.68,0.06573,0.644811
3.7,0.02021,0.19826
3.72,-0.0253,-0.248193
3.74,-0.07081,-0.694646
3.76,-0.04107,-0.402897
3.78,-0.01133,-0.111147
3.8,0.00288,0.028253
3.82,0.01709,0.167653
3.84,0.03131,0.307151
3.86,-0.02278,-0.223472
3.88,-0.07686,-0.753997
3.9,-0.13095,-1.28462
3.92,-0.18504,-1.815242
3.94,-0.14347,-1.407441
3.96,-0.1019,-0.999639
3.98,-0.06034,-0.591935
4.0,-0.01877,-0.184134
4.02,0.0228,0.223668
4.04,-0.00996,-0.097708
4.06,-0.04272,-0.419083
4.08,-0.02147,-0.210621
4.1,-0.00021,-0.00206
4.12,0.02104,0.206402
4.14,-0.01459,-0.143128
4.16,-0.05022,-0.492658
4.18,-0.08585,-0.842188
4.2,-0.12148,-1.191719
4.22,-0.15711,-1.541249
4.24,-0.19274,-1.890779
4.26,-0.22837,-2.24031
4.28,-0.18145,-1.780025
4.3,-0.13453,-1.319739
4.32,-0.08761,-0.859454
4.34,-0.04069,-0.399169
4.36,0.00623,0.061116
4.38,0.05316,0.5215
4.4,0.10008,0.981785
4.42,0.147,1.44207
4.44,0.09754,0.956867
4.46,0.04808,0.471665
4.48,-0.00138,-0.013538
4.5,0.05141,0.504332
4.52,0.1042,1.022202
4.54,0.15699,1.540072
4.56,0.20979,2.05804
4.58,0.26258,2.57591
4.6,0.16996,1.667308
4.62,0.07734,0.758705
4.64,-0.01527,-0.149799
4.66,-0.10789,-1.058401
4.68,-0.20051,-1.967003
4.7,-0.06786,-0.665707
4.72,0.06479,0.63559
4.74,0.01671,0.163925
4.76,-0.03137,-0.30774
4.78,-0.07945,-0.779404
4.8,-0.12753,-1.251069
4.82,-0.17561,-1.722734
4.84,-0.22369,-2.194399
4.86,-0.27177,-2.666064
4.88,-0.15851,-1.554983
4.9,-0.04525,-0.443903
4.92,0.06802,0.667276
4.94,0.18128,1.778357
4.96,0.14464,1.418918
4.98,0.108,1.05948
5.0,0.07137,0.70014
5.02,0.03473,0.340701
5.04,0.09666,0.948235
5.06,0.1586,1.555866
5.08,0.22053,2.163399
5.1,0.18296,1.794838
5.12,0.14538,1.426178
5.14,0.1078,1.057518
5.16,0.07023,0.688956
5.18,0.03265,0.320296
5.2,0.06649,0.652267
5.22,0.10033,0.984237
5.24,0.13417,1.316208
5.26,0.10337,1.01406
5.28,0.07257,0.711912
5.3,0.04177,0.409764
5.32,0.01097,0.107616
5.34,-0.01983,-0.194532
5.36,0.04438,0.435368
5.38,0.1086,1.065366
5.4,0.17281,1.695266
5.42,0.10416,1.02181
5.44,0.03551,0.348353
5.46,-0.03315,-0.325202
5.48,-0.1018,-0.998658
5.5,-0.07262,-0.712402
5.52,-0.04344,-0.426146
5.54,-0.01426,-0.139891
5.56,0.01492,0.146365
5.58,-0.02025,-0.198652
5.6,-0.05543,-0.543768
5.62,-0.0906,-0.888786
5.64,-0.12578,-1.233902
5.66,-0.16095,-1.57892
5.68,-0.19613,-1.924035
5.7,-0.14784,-1.45031
5.72,-0.09955,-0.976586
5.74,-0.05127,-0.502959
5.76,-0.00298,-0.029234
5.78,-0.01952,-0.191491
5.8,-0.03605,-0.35365
5.82,-0.05259,-0.515908
5.84,-0.04182,-0.410254
5.86,-0.03106,-0.304699
5.88,-0.02903,-0.284784
5.9,-0.02699,-0.264772
5.92,0.02515,0.246722
5.94,0.0177,0.173637
5.96,0.02213,0.217095
5.98,0.02656,0.260554
6.0,0.00419,0.041104
6.02,-0.01819,-0.178444
6.04,-0.04057,-0.397992
6.06,-0.06294,-0.617441
6.08,-0.02417,-0.237108
6.1,0.0146,0.143226
6.12,0.05337,0.52356
6.14,0.02428,0.238187
6.16,-0.0048,-0.047088
6.18,-0.03389,-0.332461
6.2,-0.00557,-0.054642
6.22,0.02274,0.223079
6.24,0.00679,0.06661
6.26,-0.00915,-0.089762
6.28,-0.02509,-0.246133
6.3,-0.04103,-0.402504
6.32,-0.05698,-0.558974
6.34,-0.01826,-0.179131
6.36,0.02046,0.200713
6.38,0.00454,0.044537
6.4,-0.01138,-0.111638
6.42,-0.00215,-0.021092
6.44,0.00708,0.069455
6.46,0.00496,0.048658
6.48,0.00285,0.027958
6.5,0.00074,0.007259
6.52,-0.00534,-0.052385
6.54,-0.01141,-0.111932
6.56,0.00361,0.035414
6.58,0.01863,0.18276
6.6,0.03365,0.330106
6.62,0.04867,0.477453
6.64,0.0304,0.298224
6.66,0.01213,0.118995
6.68,-0.00614,-0.060233
6.7,-0.02441,-0.239462
6.72,0.01375,0.134888
6.74,0.01099,0.107812
6.76,0.00823,0.080736
6.78,0.00547,0.053661
6.8,0.00812,0.079657
6.82,0.01077,0.105654
6.84,-0.00692,-0.067885
6.86,-0.02461,-0.241424
6.88,-0.0423,-0.414963
6.9,-0.05999,-0.588502
6.92,-0.07768,-0.762041
6.94,-0.09538,-0.935678
6.96,-0.06209,-0.609103
6.98,-0.0288,-0.282528
7.0,0.00448,0.043949
7.02,0.03777,0.370524
7.04,0.01773,0.173931
7.06,-0.00231,-0.022661
7.08,-0.02235,-0.219254
7.1,0.01791,0.175697
7.12,0.05816,0.57055
7.14,0.03738,0.366698
7.16,0.0166,0.162846
7.18,-0.00418,-0.041006
7.2,-0.02496,-0.244858
7.22,-0.04574,-0.448709
7.24,-0.02071,-0.203165
7.26,0.00432,0.042379
7.28,0.02935,0.287924
7.3,0.01526,0.149701
7.32,0.01806,0.177169
7.34,0.02086,0.204637
7.36,0.00793,0.077793
7.38,-0.00501,-0.049148
7.4,-0.01795,-0.17609
7.42,-0.03089,-0.303031
7.44,-0.01841,-0.180602
7.46,-0.00593,-0.058173
7.48,0.00655,0.064256
7.5,-0.02519,-0.247114
7.52,-0.05693,-0.558483
7.54,-0.04045,-0.396814
7.56,-0.02398,-0.235244
7.58,-0.0075,-0.073575
7.6,0.00897,0.087996
7.62,0.00384,0.03767
7.64,-0.00129,-0.012655
7.66,-0.00642,-0.06298
7.68,-0.01156,-0.113404
7.7,-0.02619,-0.256924
7.72,-0.04082,-0.400444
7.74,-0.05545,-0.543965
7.76,-0.04366,-0.428305
7.78,-0.03188,-0.312743
7.8,-0.06964,-0.683168
7.82,-0.05634,-0.552695
7.84,-0.04303,-0.422124
7.86,-0.02972,-0.291553
7.88,-0.01642,-0.16108
7.9,-0.00311,-0.030509
7.92,0.0102,0.100062
7.94,0.0235,0.230535
7.96,0.03681,0.361106
7.98,0.05011,0.491579
8.0,0.02436,0.238972
8.02,-0.00139,-0.013636
8.04,-0.02714,-0.266243
8.06,-0.00309,-0.030313
8.08,0.02096,0.205618
8.1,0.04501,0.441548
8.12,0.06906,0.677479
8.14,0.05773,0.566331
8.16,0.0464,0.455184
8.18,0.03507,0.344037
8.2,0.03357,0.329322
8.22,0.03207,0.314607
8.24,0.03057,0.299892
8.26,0.0325,0.318825
8.28,0.03444,0.337856
8.3,0.03637,0.35679
8.32,0.01348,0.132239
8.34,-0.00942,-0.09241
8.36,-0.03231,-0.316961
8.38,-0.02997,-0.294006
8.4,-0.03095,-0.30362
8.42,-0.03192,-0.313135
8.44,-0.02588,-0.253883
8.46,-0.01984,-0.19463
8.48,-0.01379,-0.13528
8.5,-0.00775,-0.076028
8.52,-0.01449,-0.142147
8.54,-0.02123,-0.208266
8.56,0.01523,0.149406
8.58,0.0517,0.507177
8.6,0.08816,0.86485
8.62,0.12463,1.22262
8.64,0.16109,1.580293
8.66,0.12987,1.274025
8.68,0.09864,0.967658
8.7,0.06741,0.661292
8.72,0.03618,0.354926
8.74,0.00495,0.04856
8.76,0.0042,0.041202
8.78,0.00345,0.033844
8.8,0.00269,0.026389
8.82,-0.05922,-0.580948
8.84,-0.12112,-1.188187
8.86,-0.18303,-1.795524
8.88,-0.12043,-1.181418
8.9,-0.05782,-0.567214
8.92,0.00479,0.04699
8.94,0.0674,0.661194
8.96,0.13001,1.275398
8.98,0.08373,0.821391
9.0,0.03745,0.367384
9.02,0.06979,0.68464
9.04,0.10213,1.001895
9.06,-0.03517,-0.345018
9.08,-0.17247,-1.691931
9.1,-0.13763,-1.35015
9.12,-0.10278,-1.008272
9.14,-0.06794,-0.666491
9.16,-0.0331,-0.324711
9.18,-0.03647,-0.357771
9.2,-0.03984,-0.39083
9.22,-0.00517,-0.050718
9.24,0.0295,0.289395
9.26,0.06417,0.629508
9.28,0.09883,0.969522
9.3,0.1335,1.309635
9.32,0.05924,0.581144
9.34,-0.01503,-0.147444
9.36,-0.08929,-0.875935
9.38,-0.16355,-1.604426
9.4,-0.06096,-0.598018
9.42,0.04164,0.408488
9.44,0.01551,0.152153
9.46,-0.01061,-0.104084
9.48,-0.03674,-0.360419
9.5,-0.06287,-0.616755
9.52,-0.08899,-0.872992
9.54,-0.0543,-0.532683
9.56,-0.01961,-0.192374
9.58,0.01508,0.147935
9.6,0.04977,0.488244
9.62,0.08446,0.828553
9.64,0.05023,0.492756
9.66,0.016,0.15696
9.68,-0.01823,-0.178836
9.7,-0.05246,-0.514633
9.72,-0.08669,-0.850429
9.74,-0.06769,-0.664039
9.76,-0.0487,-0.477747
9.78,-0.0297,-0.291357
9.8,-0.01071,-0.105065
9.82,0.00829,0.081325
9.84,-0.00314,-0.030803
9.86,0.02966,0.290965
9.88,0.06246,0.612733
9.9,-0.00234,-0.022955
9.92,-0.06714,-0.658643
9.94,-0.04051,-0.397403
9.96,-0.01388,-0.136163
9.98,0.01274,0.124979
10.0,0.00805,0.07897
10.02,0.03024,0.296654
10.04,0.05243,0.514338
10.06,0.02351,0.230633
10.08,-0.00541,-0.053072
10.1,-0.03432,-0.336679
10.12,-0.06324,-0.620384
10.14,-0.09215,-0.903992
10.16,-0.12107,-1.187697
10.18,-0.0845,-0.828945
10.2,-0.04794,-0.470291
10.22,-0.01137,-0.11154
10.24,0.0252,0.247212
10.26,0.06177,0.605964
10.28,0.04028,0.395147
10.3,0.0188,0.184428
10.32,0.04456,0.437134
10.34,0.07032,0.689839
10.36,0.09608,0.942545
10.38,0.12184,1.19525
10.4,0.0635,0.622935
10.42,0.00517,0.050718
10.44,-0.05317,-0.521598
10.46,-0.03124,-0.306464
10.48,-0.0093,-0.091233
10.5,0.01263,0.1239
10.52,0.03457,0.339132
10.54,0.03283,0.322062
10.56,0.03109,0.304993
10.58,0.02935,0.287924
10.6,0.04511,0.442529
10.62,0.06087,0.597135
10.64,0.07663,0.75174
10.66,0.09239,0.906346
10.68,0.05742,0.56329
10.7,0.02245,0.220235
10.72,-0.01252,-0.122821
10.74,0.0068,0.066708
10.76,0.02611,0.256139
10.78,0.04543,0.445668
10.8,0.01571,0.154115
10.82,-0.01402,-0.137536
10.84,-0.04374,-0.429089
10.86,-0.07347,-0.720741
10.88,-0.0399,-0.391419
10.9,-0.00633,-0.062097
10.92,0.02724,0.267224
10.94,0.0608,0.596448
10.96,0.03669,0.359929
10.98,0.01258,0.12341
11.0,-0.01153,-0.113109
11.02,-0.03564,-0.349628
11.04,-0.00677,-0.066414
11.06,0.0221,0.216801
11.08,0.05098,0.500114
11.1,0.07985,0.783329
11.12,0.06915,0.678362
11.14,0.05845,0.573394
11.16,0.04775,0.468428
11.18,0.03706,0.363559
11.2,0.02636,0.258592
11.22,0.05822,0.571138
11.24,0.09009,0.883783
11.26,0.12196,1.196428
11.28,0.10069,0.987769
11.3,0.07943,0.779208
11.32,0.05816,0.57055
11.34,0.03689,0.361891
11.36,0.01563,0.15333
11.38,-0.00564,-0.055328
11.4,-0.0269,-0.263889
11.42,-0.04817,-0.472548
11.44,-0.06944,-0.681206
11.46,-0.0907,-0.889767
11.48,-0.11197,-1.098426
11.5,-0.11521,-1.13021
11.52,-0.11846,-1.162093
11.54,-0.1217,-1.193877
11.56,-0.12494,-1.225661
11.58,-0.165,-1.61865
11.6,-0.20505,-2.011541
11.62,-0.15713,-1.541445
11.64,-0.10921,-1.07135
11.66,-0.06129,-0.601255
11.68,-0.01337,-0.13116
11.7,0.03455,0.338936
11.72,0.08247,0.809031
11.74,0.07576,0.743206
11.76,0.06906,0.677479
11.78,0.06236,0.611752
11.8,0.08735,0.856904
11.82,0.11235,1.102154
11.84,0.13734,1.347305
11.86,0.12175,1.194368
11.88,0.10616,1.04143
11.9,0.09057,0.888492
11.92,0.07498,0.735554
11.94,0.08011,0.785879
11.96,0.08524,0.836204
11.98,0.09037,0.88653
12.0,0.06208,0.609005
12.02,0.03378,0.331382
12.04,0.00549,0.053857
12.06,-0.02281,-0.223766
12.08,-0.05444,-0.534056
12.1,-0.0403,-0.395343
12.12,-0.02615,-0.256532
12.14,-0.01201,-0.117818
12.16,-0.02028,-0.198947
12.18,-0.02855,-0.280076
12.2,-0.06243,-0.612438
12.22,-0.03524,-0.345704
12.24,-0.00805,-0.07897
12.26,-0.04948,-0.485399
12.28,-0.03643,-0.357378
12.3,-0.02337,-0.22926
12.32,-0.03368,-0.330401
12.34,-0.01879,-0.18433
12.36,-0.00389,-0.038161
12.38,0.011,0.10791
12.4,0.02589,0.253981
12.42,0.01446,0.141853
12.44,0.00303,0.029724
12.46,-0.0084,-0.082404
12.48,0.00463,0.04542
12.5,0.01766,0.173245
12.52,0.03069,0.301069
12.54,0.04372,0.428893
12.56,0.02165,0.212386
12.58,-0.00042,-0.00412
12.6,-0.02249,-0.220627
12.62,-0.04456,-0.437134
12.64,-0.03638,-0.356888
12.66,-0.02819,-0.276544
12.68,-0.02001,-0.196298
12.7,-0.01182,-0.115954
12.72,-0.02445,-0.239854
12.74,-0.03707,-0.363657
12.76,-0.04969,-0.487459
12.78,-0.05882,-0.577024
12.8,-0.06795,-0.66659
12.82,-0.07707,-0.756057
12.84,-0.0862,-0.845622
12.86,-0.09533,-0.935187
12.88,-0.06276,-0.615676
12.9,-0.03018,-0.296066
12.92,0.00239,0.023446
12.94,0.03496,0.342958
12.96,0.04399,0.431542
12.98,0.05301,0.520028
13.0,0.03176,0.311566
13.02,0.01051,0.103103
13.04,-0.01073,-0.105261
13.06,-0.03198,-0.313724
13.08,-0.05323,-0.522186
13.1,0.00186,0.018247
13.12,0.05696,0.558778
13.14,0.01985,0.194728
13.16,-0.01726,-0.169321
13.18,-0.05438,-0.533468
13.2,-0.01204,-0.118112
13.22,0.03031,0.297341
13.24,0.07265,0.712697
13.26,0.11499,1.128052
13.28,0.07237,0.70995
13.3,0.02975,0.291848
13.32,-0.01288,-0.126353
13.34,0.01212,0.118897
13.36,0.03711,0.364049
13.38,0.03517,0.345018
13.4,0.03323,0.325986
13.42,0.01853,0.181779
13.44,0.00383,0.037572
13.46,0.00342,0.03355
13.48,-0.02181,-0.213956
13.5,-0.04704,-0.461462
13.52,-0.07227,-0.708969
13.54,-0.0975,-0.956475
13.56,-0.12273,-1.203981
13.58,-0.08317,-0.815898
13.6,-0.04362,-0.427912
13.62,-0.00407,-0.039927
13.64,0.03549,0.348157
13.66,0.07504,0.736142
13.68,0.1146,1.124226
13.7,0.07769,0.762139
13.72,0.04078,0.400052
13.74,0.00387,0.037965
13.76,0.00284,0.02786
13.78,0.00182,0.017854
13.8,-0.05513,-0.540825
13.82,0.04732,0.464209
13.84,0.05223,0.512376
13.86,0.05715,0.560642
13.88,0.06206,0.608809
13.9,0.06698,0.657074
13.92,0.07189,0.705241
13.94,0.02705,0.26536
13.96,-0.01779,-0.17452
13.98,-0.06263,-0.6144
14.0,-0.10747,-1.054281
14.02,-0.15232,-1.494259
14.04,-0.12591,-1.235177
14.06,-0.0995,-0.976095
14.08,-0.07309,-0.717013
14.1,-0.04668,-0.457931
14.12,-0.02027,-0.198849
14.14,0.00614,0.060233
14.16,0.03255,0.319316
14.18,0.00859,0.084268
14.2,-0.01537,-0.15078
14.22,-0.03932,-0.385729
14.24,-0.06328,-0.620777
14.26,-0.03322,-0.325888
14.28,-0.00315,-0.030902
14.3,0.02691,0.263987
14.32,0.01196,0.117328
14.34,-0.003,-0.02943
14.36,0.00335,0.032864
14.38,0.0097,0.095157
14.4,0.01605,0.15745
14.42,0.02239,0.219646
14.44,0.04215,0.413492
14.46,0.06191,0.607337
14.48,0.08167,0.801183
14.5,0.03477,0.341094
14.52,-0.01212,-0.118897
14.54,-0.01309,-0.128413
14.56,-0.01407,-0.138027
14.58,-0.05274,-0.517379
14.6,-0.02544,-0.249566
14.62,0.00186,0.018247
14.64,0.02916,0.28606
14.66,0.05646,0.553873
14.68,0.08376,0.821686
14.7,0.01754,0.172067
14.72,-0.04869,-0.477649
14.74,-0.02074,-0.203459
14.76,0.00722,0.070828
14.78,0.03517,0.345018
14.8,-0.00528,-0.051797
14.82,-0.04572,-0.448513
14.84,-0.08617,-0.845328
14.86,-0.0696,-0.682776
14.88,-0.05303,-0.520224
14.9,-0.03646,-0.357673
14.92,-0.01989,-0.195121
14.94,-0.00332,-0.032569
14.96,0.01325,0.129982
14.98,0.02982,0.292534
15.0,0.01101,0.108008
15.02,-0.00781,-0.076616
15.04,-0.02662,-0.261142
15.06,-0.00563,-0.05523
15.08,0.01536,0.150682
15.1,0.03635,0.356594
15.12,0.05734,0.562505
15.14,0.03159,0.309898
15.16,0.00584,0.05729
15.18,-0.01992,-0.195415
15.2,-0.00201,-0.019718
15.22,0.01589,0.155881
15.24,-0.01024,-0.100454
15.26,-0.03636,-0.356692
15.28,-0.06249,-0.613027
15.3,-0.0478,-0.468918
15.32,-0.03311,-0.324809
15.34,-0.04941,-0.484712
15.36,-0.0657,-0.644517
15.38,-0.082,-0.80442
15.4,-0.0498,-0.488538
15.42,-0.0176,-0.172656
15.44,0.0146,0.143226
15.46,0.0468,0.459108
15.48,0.079,0.77499
15.5,0.0475,0.465975
15.52,0.016,0.15696
15.54,-0.0155,-0.152055
15.56,-0.00102,-0.010006
15.58,0.01347,0.132141
15.6,0.02795,0.27419
15.62,0.04244,0.416336
15.64,0.05692,0.558385
15.66,0.03781,0.370916
15.68,0.0187,0.183447
15.7,-0.00041,-0.004022
15.72,-0.01952,-0.191491
15.74,-0.00427,-0.041889
15.76,0.01098,0.107714
15.78,0.02623,0.257316
15.8,0.04148,0.406919
15.82,0.01821,0.17864
15.84,-0.00506,-0.049639
15.86,-0.00874,-0.085739
15.88,-0.03726,-0.365521
15.9,-0.06579,-0.6454
15.92,-0.026,-0.25506
15.94,0.0138,0.135378
15.96,0.05359,0.525718
15.98,0.09338,0.916058
16.0,0.05883,0.577122
16.02,0.02429,0.238285
16.04,-0.01026,-0.100651
16.06,-0.0448,-0.439488
16.08,-0.01083,-0.106242
16.1,-0.01869,-0.183349
16.12,-0.02655,-0.260456
16.14,-0.03441,-0.337562
16.16,-0.02503,-0.245544
16.18,-0.01564,-0.153428
16.2,-0.00626,-0.061411
16.22,-0.01009,-0.098983
16.24,-0.01392,-0.136555
16.26,0.0149,0.146169
16.28,0.04372,0.428893
16.3,0.03463,0.33972
16.32,0.02098,0.205814
16.34,0.00733,0.071907
16.36,-0.00632,-0.061999
16.38,-0.01997,-0.195906
16.4,0.00767,0.075243
16.42,0.03532,0.346489
16.44,0.03409,0.334423
16.46,0.03287,0.322455
16.48,0.03164,0.310388
16.5,0.02403,0.235734
16.52,0.01642,0.16108
16.54,0.00982,0.096334
16.56,0.00322,0.031588
16.58,-0.00339,-0.033256
16.6,0.02202,0.216016
16.62,-0.01941,-0.190412
16.64,-0.06085,-0.596938
16.66,-0.10228,-1.003367
16.68,-0.07847,-0.769791
16.7,-0.05466,-0.536215
16.72,-0.03084,-0.30254
16.74,-0.00703,-0.068964
16.76,0.01678,0.164612
16.78,0.01946,0.190903
16.8,0.02214,0.217193
16.82,0.02483,0.243582
16.84,0.01809,0.177463
16.86,-0.00202,-0.019816
16.88,-0.02213,-0.217095
16.9,-0.00278,-0.027272
16.92,0.01656,0.162454
16.94,0.0359,0.352179
16.96,0.05525,0.542002
16.98,0.07459,0.731728
17.0,0.06203,0.608514
17.02,0.04948,0.485399
17.04,0.03692,0.362185
17.06,-0.00145,-0.014224
17.08,0.04599,0.451162
17.1,0.04079,0.40015
17.12,0.03558,0.34904
17.14,0.03037,0.29793
17.16,0.03626,0.355711
17.18,0.04215,0.413492
17.2,0.04803,0.471174
17.22,0.05392,0.528955
17.24,0.04947,0.485301
17.26,0.04502,0.441646
17.28,0.04056,0.397894
17.3,0.03611,0.354239
17.32,0.03166,0.310585
17.34,0.00614,0.060233
17.36,-0.01937,-0.19002
17.38,-0.04489,-0.440371
17.4,-0.0704,-0.690624
17.42,-0.09592,-0.940975
17.44,-0.07745,-0.759785
17.46,-0.05899,-0.578692
17.48,-0.04052,-0.397501
17.5,-0.02206,-0.216409
17.52,-0.00359,-0.035218
17.54,0.01487,0.145875
17.56,0.01005,0.09859
17.58,0.00523,0.051306
17.6,0.00041,0.004022
17.62,-0.00441,-0.043262
17.64,-0.00923,-0.090546
17.66,-0.01189,-0.116641
17.68,-0.01523,-0.149406
17.7,-0.01856,-0.182074
17.72,-0.0219,-0.214839
17.74,-0.00983,-0.096432
17.76,0.00224,0.021974
17.78,0.01431,0.140381
17.8,0.00335,0.032864
17.82,-0.0076,-0.074556
17.84,-0.01856,-0.182074
17.86,-0.00737,-0.0723
17.88,0.00383,0.037572
17.9,0.01502,0.147346
17.92,0.02622,0.257218
17.94,0.01016,0.09967
17.96,-0.0059,-0.057879
17.98,-0.02196,-0.215428
18.0,-0.00121,-0.01187
18.02,0.01953,0.191589
18.04,0.04027,0.395049
18.06,0.02826,0.277231
18.08,0.01625,0.159412
18.1,0.00424,0.041594
18.12,0.00196,0.019228
18.14,-0.00031,-0.003041
18.16,-0.00258,-0.02531
18.18,-0.00486,-0.047677
18.2,-0.00713,-0.069945
18.22,-0.00941,-0.092312
18.24,-0.01168,-0.114581
18.26,-0.01396,-0.136948
18.28,-0.0175,-0.171675
18.3,-0.02104,-0.206402
18.32,-0.02458,-0.24113
18.34,-0.02813,-0.275955
18.36,-0.03167,-0.310683
18.38,-0.03521,-0.34541
18.4,-0.04205,-0.41251
18.42,-0.04889,-0.479611
18.44,-0.03559,-0.349138
18.46,-0.02229,-0.218665
18.48,-0.00899,-0.088192
18.5,0.00431,0.042281
18.52,0.01762,0.172852
18.54,0.00714,0.070043
18.56,-0.00334,-0.032765
18.58,-0.01383,-0.135672
18.6,0.01314,0.128903
18.62,0.04011,0.393479
18.64,0.06708,0.658055
18.66,0.0482,0.472842
18.68,0.02932,0.287629
